Wall time,Step,Value
1618426162.9700496,1257,4785578.0
1618426174.649451,1258,4644091.0
1618426205.1589386,1261,4391735.0
1618426228.432462,1263,4289549.0
1618426263.4458544,1266,4867739.0
1618426357.1221166,1274,4511621.0
1618426439.5111823,1281,4143559.0
1618426510.7014117,1287,4084629.0
1618426558.534083,1291,4048115.0
1618426570.086269,1292,4071939.0
1618426582.2471592,1293,4055108.0
1618426594.2942502,1294,4046525.0
1618426664.5611544,1300,5677372.0
1618426697.1445436,1303,4570861.0
1618426779.4593577,1310,4130314.0
1618426802.6752057,1312,4073042.0
1618426837.575704,1315,5195078.0
1618426849.6816375,1316,4767514.0
1618426884.3280103,1319,4294556.0
1618426953.8321328,1325,4041040.0
1618426977.4707973,1327,4029042.0
1618427012.0917335,1330,4001189.0
1618427048.0951612,1333,4001448.0
1618427059.7662358,1334,3999269.0
1618427083.1212728,1336,3994193.0
1618427094.5561235,1337,4000645.0
1618427165.1150453,1343,3966779.0
1618427299.6598914,1355,4157971.0
1618427428.1722097,1366,3975963.0
1618427472.29953,1370,3944474.0
1618427576.3677642,1379,4418379.0
1618427634.9175093,1384,4058286.0
1618427646.7825813,1385,4019125.0
1618427681.76243,1388,3956727.0
1618427692.693246,1389,3946998.0
1618427714.0697262,1391,3949816.0
1618427725.5331292,1392,3914476.0
1618427760.7834866,1395,3916181.0
1618427955.7112606,1412,3942931.0
1618427966.6524262,1413,3916666.0
1618427977.9972079,1414,3905043.0
1618428015.2423453,1419,3845518.0
1618428036.8544867,1422,3850548.0
1618428066.4858055,1426,4493736.0
1618428073.909007,1427,4254027.0
1618428081.5694752,1428,4140746.0
1618428111.8232124,1432,3914306.0
1618428119.0239632,1433,3872888.0
1618428141.4996138,1436,3826148.0
1618428171.326313,1440,3813285.0
1618428186.1886058,1442,3807078.0
1618428291.1543047,1456,3764829.0
1618428356.8650749,1465,3777338.0
1618428363.9994054,1466,3764385.0
1618428441.2336614,1477,4069823.0
1618428499.0110555,1485,4191178.0
1618428506.1411562,1486,4081344.0
1618428527.5410295,1489,3910712.0
1618428541.7921178,1491,3830816.0
1618428548.9358451,1492,3803189.0
1618428606.7630155,1500,5250334.0
1618428613.7379146,1501,4836768.0
1618428621.287969,1502,4572774.0
1618428650.3774188,1506,3992689.0
1618428664.6018815,1508,3854718.0
1618428679.2054675,1510,3780671.0
1618428737.0123684,1518,7748989.0
1618428772.85358,1523,4315831.0
1618428780.1329985,1524,4167710.0
1618428801.7050474,1527,3896514.0
1618428851.9667876,1534,3684690.0
1618428938.2461793,1546,3708032.0
1618428974.0834038,1551,3644246.0
1618428981.4332807,1552,3620149.0
1618428996.0875578,1554,3594116.0
1618429003.224781,1555,3583824.0
1618429046.7733707,1561,4960291.0
1618429097.49306,1568,3843125.0
1618429104.636516,1569,3802243.0
1618429169.8330789,1578,3567924.0
1618429199.4693785,1582,3545614.0
1618429213.7286332,1584,3540082.0
1618429243.1259189,1588,3499085.0
1618429308.3820126,1597,3495963.0
1618429358.7307076,1604,4169961.0
1618429365.8531506,1605,4018606.0
1618429402.1783006,1610,3644059.0
1618429460.2399404,1618,3482704.0
1618429474.602962,1620,3488398.0
1618429524.9509535,1627,3441744.0
1618429532.0634234,1628,3448868.0
1618429560.6296353,1632,3427097.0
1618429597.2176337,1637,3427887.0
1618429618.8762608,1640,3400768.0
1618429633.2342856,1642,6617416.0
1618429654.8069432,1645,4545150.0
1618429676.3596823,1648,3898933.0
1618429705.0242155,1652,3581636.0
1618429763.4881592,1660,3405548.0
1618429822.1163707,1668,3327108.0
1618429836.9442127,1670,3333208.0
1618429851.3637693,1672,7030372.0
1618429873.482688,1675,4668005.0
1618429880.6924508,1676,4380273.0
1618429926.2169914,1682,3584291.0
1618429933.360454,1683,3536462.0
1618429993.497667,1691,3348862.0
1618430016.0728035,1694,3325637.0
1618430023.4143982,1695,3321035.0
1618430030.7269182,1696,3326981.0
1618430038.0134015,1697,3320644.0
1618430053.4973512,1699,3301214.0
1618430075.8225996,1702,3275791.0
1618430128.1491554,1709,3263301.0
1618430135.7521048,1710,3255308.0
1618430188.2345161,1717,3242528.0
1618430195.7002134,1718,3223125.0
1618430203.1625326,1719,3208862.0
1618430269.2683346,1728,3793613.0
1618430298.1841674,1732,3462323.0
1618430312.5425785,1734,3367254.0
1618430319.8634882,1735,3338533.0
1618430334.2908974,1737,3303174.0
1618430370.7093253,1742,3233761.0
1618430377.889524,1743,3216109.0
1618430392.1048074,1745,3208757.0
1618430399.5399573,1746,3199446.0
1618430406.761473,1747,3191487.0
1618430442.4317324,1752,3177796.0
1618430543.4113116,1766,3625020.0
1618430608.8445637,1775,3200002.0
1618430652.3844168,1781,3145768.0
1618430702.9998612,1788,3093252.0
1618430710.5126848,1789,3085480.0
1618430775.9075923,1798,3229986.0
1618430825.6858873,1805,3086576.0
1618430883.786463,1813,3039140.0
1618430890.9762602,1814,3030608.0
1618430912.8802524,1817,3016609.0
1618430964.2866404,1824,2985085.0
1618430978.6518445,1826,2981804.0
1618431007.5215864,1830,2968902.0
1618431080.8088796,1840,2961367.0
1618431088.064302,1841,2952571.0
1618431110.1670365,1844,2957792.0
1618431146.5777223,1849,2928164.0
1618431175.492637,1853,2928321.0
1618431269.246675,1866,2908426.0
1618431283.5647383,1868,2898737.0
1618431290.6785758,1869,2893874.0
1618431333.9250064,1875,2884088.0
1618431341.077611,1876,2876475.0
1618431348.1235173,1877,2883960.0
1618431362.5046093,1879,2869204.0
1618431376.8866684,1881,2868209.0
1618431462.662714,1893,2849401.0
1618431528.2934353,1902,2830950.0
1618431557.381785,1906,2818933.0
1618431594.1230001,1911,2803823.0
1618431638.565001,1917,2786423.0
1618431699.2708256,1923,2782451.0
1618431710.9612727,1924,2771016.0
1618431781.8788183,1930,2746368.0
1618431839.2298102,1934,2751000.0
1618431873.0634181,1936,2741401.0
1618431910.4393246,1938,2737927.0
1618432035.781814,1944,2722853.0
1618432102.4263573,1947,2728020.0
1618432155.328305,1949,2726765.0
1618432231.7644823,1952,2706580.0
1618432312.7959409,1955,2711907.0
1618432390.4171731,1958,2692176.0
1618432437.4973245,1960,2690453.0
1618432595.3743494,1967,2678590.0
1618432638.328755,1969,2662837.0
1618432881.4179292,1981,2643879.0
1618432899.8526254,1982,2626850.0
1618432918.560686,1983,2633191.0
1618433155.4580164,1997,5019039.0
1618433215.8481607,2001,3906838.0
1618433279.091021,2005,3273572.0
1618433341.5376344,2009,2960023.0
1618433356.5800154,2010,2909240.0
1618433403.0698664,2013,2808155.0
1618433432.872074,2015,2766185.0
1618433463.554387,2017,2718676.0
1618433586.3338194,2025,2636203.0
1618433617.0919673,2027,2608258.0
1618433662.3610203,2030,2587406.0
1618433707.9857407,2033,2573873.0
1618433752.180551,2036,2550563.0
1618433782.4671767,2038,2547473.0
1618433828.1795795,2041,2529085.0
1618433875.1778312,2044,2524927.0
1618433890.3220649,2045,2519883.0
1618434118.2981248,2060,2469965.0
1618434225.0412986,2067,2445687.0
1618434301.0381272,2072,2438869.0
1618434316.292025,2073,2429660.0
1618434331.4843912,2074,2430602.0
1618434362.0854375,2076,2425619.0
1618434377.489866,2077,2429205.0
1618434407.5433204,2079,2429825.0
1618434439.0174434,2081,2411319.0
1618434499.1392198,2085,2402703.0
1618434560.296511,2089,2407128.0
1618434634.9441423,2094,2385368.0
1618434664.7429235,2096,2382226.0
1618434771.5989757,2103,2370666.0
1618434801.5422225,2105,2362382.0
1618434816.486309,2106,2359058.0
1618434861.6803768,2109,2352651.0
1618434891.7579412,2111,2342648.0
1618434952.325407,2115,2341555.0
1618434998.718619,2118,2324224.0
1618435028.514679,2120,2329912.0
1618435058.9260275,2122,2324796.0
1618435074.0592794,2123,2325338.0
1618435228.1486068,2133,2301326.0
1618435244.0856285,2134,2291687.0
1618435304.2368116,2138,2295004.0
1618435352.132439,2141,2281923.0
1618435402.5574837,2144,2276633.0
1618435418.0922687,2145,2282884.0
1618435463.142721,2148,2273905.0
1618435477.7575178,2149,2260794.0
1618435507.6461287,2151,2255457.0
1618435591.0875611,2156,2252536.0
1618435611.0618386,2157,2249452.0
1618435732.4269526,2164,2235298.0
1618435748.9358268,2165,2229922.0
1618435820.494206,2169,2226123.0
1618435855.2684383,2171,2223068.0
1618435890.295424,2173,2211866.0
1618435960.754826,2177,2205062.0
1618436135.5241692,2187,2188799.0
1618436170.701366,2189,2176306.0
1618436204.8422353,2191,2179914.0
1618436222.154143,2192,2169943.0
1618436294.680633,2196,2157475.0
1618436346.805716,2199,2165335.0
1618436478.956832,2207,2152105.0
1618436538.9422412,2211,2134879.0
1618436583.8444576,2214,2128634.0
1618436752.3147662,2225,2107265.0
1618436812.3822405,2229,2098507.0
1618436842.2881188,2231,2098630.0
1618436887.4251728,2234,2080661.0
1618436917.0727723,2236,2082043.0
1618436933.9534912,2237,2072253.0
1618436965.8139832,2239,2072003.0
1618436995.7496116,2241,2075723.0
1618437011.6068501,2242,2069289.0
1618437041.7934504,2244,2066094.0
1618437072.7657728,2246,2063353.0
1618437087.6199524,2247,2061186.0
1618437147.00014,2251,2055892.0
1618437161.0605159,2252,2050123.0
1618437191.8771968,2254,2047299.0
1618437236.5311508,2257,2037841.0
1618437311.639704,2262,2035763.0
1618437493.3773346,2274,2006386.0
1618437552.9115534,2278,1993872.0
1618437598.126934,2281,1988004.0
1618437749.2206566,2291,1965562.0
1618437833.9522636,2297,1949567.0
1618437848.5708992,2298,1947211.0
1618437877.191519,2300,1947675.0
1618437918.6331217,2303,1946004.0
1618437958.75784,2306,1936489.0
1618437971.6127467,2307,1938592.0
1618437984.504816,2308,1931460.0
1618438124.370164,2318,1907496.0
1618438137.5072045,2319,1910190.0
1618438151.659335,2320,1903834.0
1618438178.726264,2322,1902221.0
1618438323.677477,2334,1881425.0
1618438334.645019,2335,1878205.0
1618438345.887906,2336,1877142.0
1618438356.4162784,2337,1873508.0
1618438430.693756,2345,1859277.0
1618438508.8150058,2354,1838689.0
1618438545.1747963,2359,1832411.0
1618438602.525587,2367,1812419.0
1618438609.614754,2368,1812419.0
1618438631.231794,2371,1804627.0
1618438710.573667,2382,1788549.0
1618438732.0224798,2385,1786734.0
1618438753.5263278,2388,1772157.0
1618438760.7756066,2389,1773097.0
1618438768.0592542,2390,1770736.0
1618438782.2468622,2392,1763412.0
1618438840.3557527,2400,1746585.0
1618438854.9172502,2402,1744696.0
1618438869.2957323,2404,1744460.0
1618438883.8157015,2406,1740792.0
1618438956.3820636,2416,1722790.0
1618439013.9188826,2424,1713841.0
1618439021.3168073,2425,1713321.0
1618439057.3782616,2430,1699432.0
1618439100.3849654,2436,1686672.0
1618439157.6260896,2444,1669614.0
1618439200.6851344,2450,1659461.0
1618439207.8232052,2451,1658035.0
1618439215.1007864,2452,1654909.0
1618439222.448753,2453,1657277.0
1618439236.6187208,2455,1651644.0
1618439272.908312,2460,1644171.0
1618439409.490041,2479,1616616.0
1618439424.0145204,2481,1609211.0
1618439452.8335998,2485,1600019.0
1618439459.9989843,2486,1598673.0
1618439532.200156,2496,1584064.0
1618439546.5882466,2498,1583085.0
1618439568.0355632,2501,1575972.0
1618439575.6473408,2502,1574957.0
1618439582.819128,2503,1571305.0
1618439655.1570363,2513,1557863.0
1618439662.3117278,2514,1554722.0
1618439684.121522,2517,1549321.0
1618439698.5206156,2519,1545600.0
1618439727.3021386,2523,1540262.0
1618439741.899551,2525,1539359.0
1618439763.4740345,2528,1532704.0
1618439777.9116166,2530,1529475.0
1618439792.3090367,2532,1525077.0
1618439807.0494268,2534,1522777.0
1618439872.6441004,2543,1508127.0
1618439901.319542,2547,1501125.0
1618439930.2952278,2551,1496930.0
1618439944.7609382,2553,1492063.0
1618439966.6806352,2556,1488832.0
1618439988.4652662,2559,1486184.0
1618440031.6980264,2565,1477337.0
1618440038.8931813,2566,1475083.0
1618440067.3579922,2570,1467057.0
1618440088.925975,2573,1464143.0
1618440110.3169103,2576,1459650.0
1618440124.5790484,2578,1457230.0
1618440160.7322526,2583,1448132.0
1618440189.493654,2587,1443490.0
1618440211.0531907,2590,1440191.0
1618440218.304121,2591,1439275.0
1618440225.4739246,2592,1438150.0
1618440232.5651295,2593,1434945.0
1618440254.059065,2596,1430670.0
1618440282.817048,2600,1424815.0
1618440325.9189062,2606,1417863.0
1618440333.272195,2607,1416314.0
1618440354.6779373,2610,1411474.0
1618440412.3375902,2618,1401390.0
1618440448.6327748,2623,1394061.0
1618440470.1700342,2626,1391821.0
1618440491.485568,2629,1387389.0
1618440498.760242,2630,1384817.0
1618440512.968741,2632,1381490.0
1618440534.5806587,2635,1379178.0
1618440541.614267,2636,1377273.0
1618440555.9672928,2638,1375392.0
1618440598.8872206,2644,1366932.0
1618440620.4871323,2647,1363210.0
1618440642.1538074,2650,1360702.0
1618440649.4392977,2651,1358635.0
1618440678.1894598,2655,1354916.0
1618440721.2563126,2661,1346023.0
1618440815.4056072,2674,1330925.0
1618440844.3391113,2678,1326163.0
1618440859.0365312,2680,1325927.0
1618440895.0588083,2685,1319954.0
1618440931.6426096,2690,1314036.0
1618440996.701942,2699,1303453.0
1618441025.8359716,2703,1298446.0
1618441055.0597794,2707,1295622.0
1618441076.6472373,2710,1292274.0
1618441184.5614123,2725,1276487.0
1618441256.4281638,2735,1265415.0
1618441263.608558,2736,1264814.0
1618441270.8551948,2737,1264042.0
1618441292.201535,2740,1260169.0
1618441335.1768396,2746,1254610.0
1618441378.2092938,2752,1249348.0
1618441385.4141424,2753,1248365.0
1618441392.4978542,2754,1246866.0
1618441399.627564,2755,1246317.0
1618441406.643724,2756,1245150.0
1618441413.9965136,2757,1245689.0
1618441421.1376505,2758,1244387.0
1618441478.3843381,2766,1236235.0
1618441643.8233495,2789,1216876.0
1618441650.9103403,2790,1215826.0
1618441658.0854104,2791,1214501.0
1618441708.2617202,2798,1208638.0
1618441787.823968,2809,1201769.0
1618441802.470431,2811,1199011.0
1618441831.5612824,2815,1196115.0
1618441888.9116836,2823,1190531.0
1618441896.2688007,2824,1189792.0
1618441917.7829485,2827,1187706.0
1618441932.1733813,2829,1185328.0
1618441939.2715766,2830,1184821.0
1618441953.6775038,2832,1183427.0
1618442090.938199,2851,1170170.0
1618442127.062604,2856,1167482.0
1618442148.675614,2859,1165239.0
1618442170.2805157,2862,1162851.0
1618442235.072203,2871,1157602.0
1618442242.126254,2872,1157348.0
1618442285.0789871,2878,1152965.0
1618442299.398587,2880,1152146.0
1618442306.469065,2881,1151509.0
1618442349.64322,2887,1148096.0
1618442371.3862443,2890,1146202.0
1618442378.7373483,2891,1145869.0
1618442414.7785556,2896,1143234.0
1618442429.2336278,2898,1141791.0
1618442443.5721884,2900,1141018.0
1618442465.0468988,2903,1139054.0
1618442472.1731675,2904,1138344.0
1618442529.9083316,2912,1133871.0
1618442566.0587955,2917,1131820.0
1618442580.3947926,2919,1130455.0
1618442587.5622606,2920,1130088.0
1618442594.7673767,2921,1129659.0
1618442674.4704123,2932,1123979.0
1618442746.6866431,2942,1119274.0
1618442805.0612812,2950,1115688.0
1618442927.7692194,2967,1108695.0
1618442964.1380086,2972,1106720.0
1618442978.7977982,2974,1105825.0
1618442985.8464484,2975,1105445.0
1618443007.458359,2978,1104348.0
1618443079.8449433,2988,1100300.0
1618443123.6630514,2994,1098013.0
1618443152.7815847,2998,1096504.0
1618443188.9674428,3003,1094599.0
1618443203.4293258,3005,1093915.0
1618443218.160669,3007,1093081.0
1618443232.4124951,3009,1092795.0
1618443247.2012508,3011,1092018.0
1618443276.431631,3015,1090462.0
1618443283.741207,3016,1090199.0
1618443305.236444,3019,1089424.0
1618443312.7430515,3020,1088998.0
1618443319.9353738,3021,1088658.0
1618443348.8875427,3025,1087292.0
1618443363.5080705,3027,1086624.0
1618443385.1627464,3030,1085642.0
1618443392.5506773,3031,1085398.0
1618443406.812299,3033,1084713.0
1618443442.9352727,3038,1083013.0
1618443457.3540635,3040,1082487.0
1618443464.5244026,3041,1082102.0
1618443471.6232798,3042,1081849.0
1618443514.7750304,3048,1080133.0
1618443529.0605454,3050,1079590.0
1618443550.9083354,3053,1078661.0
1618443616.4161322,3062,1076096.0
1618443638.3774211,3065,1075345.0
1618443652.6854217,3067,1074789.0
1618443667.4183972,3069,1074221.0
1618443681.9505708,3071,1073664.0
1618443696.2742121,3073,1073116.0
1618443762.043798,3082,1070894.0
1618443791.1492083,3086,1069951.0
1618443805.6751351,3088,1069484.0
1618443827.3187678,3091,1068688.0
1618443885.2262254,3099,1066845.0
1618443914.130088,3103,1065930.0
1618443943.2895174,3107,1065017.0
1618443986.838321,3113,1063747.0
1618444037.80383,3120,1062347.0
1618444052.1659813,3122,1061936.0
1618444087.8357487,3127,1060880.0
1618444138.1009538,3134,1059487.0
1618444159.7229998,3137,1058939.0
1618444167.0674167,3138,1058757.0
1618444203.2557907,3143,1057778.0
1618444210.3369348,3144,1057638.0
1618444217.7143939,3145,1057451.0
1618444232.4572399,3147,1057102.0
1618444253.9996445,3150,1056561.0
1618444290.3751216,3155,1055655.0
1618444312.3757987,3158,1055118.0
1618444319.4483576,3159,1054949.0
1618444333.8714485,3161,1054610.0
1618444377.3083858,3167,1053621.0
1618444449.6565833,3177,1051988.0
1618444500.5751262,3184,1050956.0
1618444522.5543811,3187,1050450.0
1618444529.881909,3188,1050287.0
