Wall time,Step,Value
1618445755.7775905,3357,12932.0
1618445784.7729204,3361,12932.0
1618445799.4531345,3363,12932.0
1618445842.4813206,3369,12932.0
1618445864.55216,3372,12932.0
1618445879.272561,3374,12932.0
1618445893.3950841,3376,12932.0
1618445907.9238276,3378,12932.0
1618445929.0734444,3381,12932.0
1618445943.241381,3383,12932.0
1618445964.8961477,3386,12932.0
1618445993.3524935,3390,12932.0
1618446007.6875765,3392,12932.0
1618446049.9206185,3398,12932.0
1618446084.9267955,3403,12932.0
1618446092.0498102,3404,12932.0
1618446120.895585,3408,12932.0
1618446178.9723585,3415,12932.0
1618446268.7721062,3426,12930.0
1618446293.8310533,3429,12930.0
1618446301.770191,3430,12930.0
1618446325.4794545,3433,12930.0
1618446366.4082057,3438,12928.0
1618446412.0560014,3444,12928.0
1618446419.4546669,3445,12928.0
1618446448.1509476,3449,12928.0
1618446462.7156715,3451,12927.0
1618446505.890253,3457,12927.0
1618446513.1995182,3458,12927.0
1618446527.4687676,3460,12927.0
1618446556.646841,3464,12927.0
1618446607.0228522,3471,12927.0
1618446650.275495,3477,12927.0
1618446671.841059,3480,12927.0
1618446715.0249894,3486,12927.0
1618446772.5506308,3494,12927.0
1618446794.4819548,3497,12927.0
1618446809.023941,3499,12927.0
1618446816.1937404,3500,12927.0
1618446851.997255,3505,12927.0
1618446859.4377663,3506,12927.0
1618446880.7247722,3509,12927.0
1618446895.269707,3511,12927.0
1618446902.3217397,3512,12927.0
1618446916.6733007,3514,12927.0
1618446952.6338236,3519,12927.0
1618447024.66516,3529,12927.0
1618447067.7535954,3535,12927.0
1618447081.98971,3537,12926.0
1618447089.377421,3538,12926.0
1618447117.9774508,3542,12926.0
1618447125.1532784,3543,12926.0
1618447153.5017717,3547,12926.0
1618447167.7541108,3549,12926.0
1618447210.6141245,3555,12926.0
1618447217.7889426,3556,12926.0
1618447239.4314337,3559,12926.0
1618447268.4430964,3563,12926.0
1618447355.160553,3575,12925.0
1618447390.7535229,3580,12925.0
1618447398.1813257,3581,12925.0
1618447412.4956312,3583,12925.0
1618447477.5961938,3592,12925.0
1618447484.794993,3593,12925.0
1618447527.8059947,3599,12925.0
1618447535.1151454,3600,12925.0
1618447549.675717,3602,12925.0
1618447636.7781603,3614,12925.0
1618447665.7055507,3618,12925.0
1618447680.0227072,3620,12925.0
1618447694.6260152,3622,12925.0
1618447715.735344,3625,12925.0
1618447736.7805884,3628,12925.0
1618447801.1945572,3637,12925.0
1618447844.7716842,3643,12925.0
1618447859.3740969,3645,12925.0
1618447938.7561321,3656,12925.0
1618447946.205782,3657,12925.0
1618447989.3959095,3663,12925.0
1618448039.7972152,3670,12925.0
1618448211.4538321,3694,12925.0
1618448218.7345233,3695,12925.0
1618448233.3297105,3697,12925.0
1618448254.8992481,3700,12925.0
1618448269.2387724,3702,12925.0
1618448420.0445945,3723,12925.0
1618448441.952818,3726,12925.0
1618448470.6611428,3730,12925.0
1618448477.7990234,3731,12925.0
1618448484.8882847,3732,12925.0
1618448499.1566353,3734,12925.0
1618448527.9331584,3738,12925.0
1618448549.484424,3741,12925.0
1618448563.7293897,3743,12925.0
1618448577.8825715,3745,12925.0
1618448627.9212868,3752,12925.0
1618448649.5964868,3755,12925.0
1618448656.7584803,3756,12925.0
1618448678.4857566,3759,12925.0
1618448714.5429018,3764,12925.0
1618448772.2375064,3772,12925.0
1618448801.2028012,3776,12925.0
1618448815.7028556,3778,12925.0
1618448829.929932,3780,12925.0
1618448836.9096596,3781,12925.0
1618448879.7652733,3787,12925.0
1618448908.6252337,3791,12925.0
1618448923.0450459,3793,12925.0
1618448937.2664764,3795,12925.0
1618448958.6041572,3798,12925.0
1618449023.182498,3807,12925.0
1618449037.6368074,3809,12925.0
1618449044.7143145,3810,12925.0
1618449073.7134385,3814,12925.0
1618449109.7949233,3819,12925.0
1618449124.3269775,3821,12925.0
1618449196.1943376,3831,12925.0
1618449210.6922374,3833,12925.0
1618449225.187048,3835,12925.0
1618449319.283028,3848,12925.0
1618449348.2425606,3852,12925.0
1618449362.5502684,3854,12925.0
1618449434.0834863,3864,12925.0
1618449469.9412024,3869,12925.0
1618449520.2602816,3876,12925.0
1618449542.3115973,3879,12925.0
1618449556.8885627,3881,12925.0
1618449600.0583477,3887,12925.0
1618449650.3858595,3894,12925.0
1618449700.967301,3901,12925.0
1618449708.1875184,3902,12925.0
1618449715.346573,3903,12925.0
1618449729.6059577,3905,12925.0
1618449751.2541852,3908,12925.0
1618449765.7664201,3910,12925.0
1618449809.1301408,3916,12925.0
1618449838.156138,3920,12925.0
1618449845.242922,3921,12925.0
1618449888.183421,3927,12925.0
1618449895.3056626,3928,12925.0
1618449902.3463945,3929,12925.0
1618449938.3810666,3934,12925.0
1618449945.3252645,3935,12925.0
1618449974.3530865,3939,12925.0
1618450053.5125234,3950,12925.0
1618450096.2285128,3956,12925.0
1618450124.78253,3960,12925.0
1618450139.313692,3962,12925.0
1618450160.787152,3965,12925.0
1618450175.2081668,3967,12925.0
1618450218.5366197,3973,12925.0
1618450240.4450037,3976,12925.0
1618450269.5525763,3980,12925.0
1618450298.1796305,3984,12925.0
1618450312.478012,3986,12925.0
1618450334.0038579,3989,12925.0
1618450348.0705042,3991,12925.0
1618450376.8618674,3995,12925.0
1618450391.446202,3997,12925.0
1618450405.6825213,3999,12925.0
